date,location,vectorid,price,product,unit_quantity,unit,category
2018-08-01,Canada,v735189,2.37,Carrots,1.0,kilogram,Veg_Fruits
2018-08-01,Canada,v735191,8.83,Mushrooms,1.0,kilogram,Veg_Fruits
2018-08-01,Canada,v735192,2.15,Onions,1.0,kilogram,Veg_Fruits
2018-08-01,Canada,v735193,8.42,Potatoes,4.54,kilograms,Veg_Fruits
2018-08-01,Canada,v735194,2.67,"French fried potatoes, frozen",1.0,kilogram,Frozen
2018-08-01,Canada,v735195,1.16,"Baked beans, canned",398.0,millilitres,Plant_based
2018-08-01,Canada,v735196,1.43,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2018-08-01,Canada,v735197,2.52,Tomato juice,1.36,litres,Beverages
2018-08-01,Canada,v735199,3.61,Ketchup,1.0,litre,Other_foods
2018-08-01,Canada,v735200,2.7,"Sugar, white",2.0,kilograms,Other_foods
2018-08-01,Canada,v735201,5.27,"Coffee, roasted",300.0,grams,Beverages
2018-08-01,Canada,v735202,7.16,"Coffee, instant",200.0,grams,Beverages
2018-08-01,Canada,v735203,4.24,Tea ,72.0,bags,Beverages
2018-08-01,Canada,v735204,3.5,Cooking or salad oil,1.0,litre,Oils
2018-08-01,Canada,v735205,1.16,"Soup, canned",284.0,millilitres,Other_foods
2018-08-01,Canada,v735207,3.12,Peanut butter,500.0,grams,Other_foods
2018-08-01,Canada,v735210,2.14,"Soft drinks, cola type",2.0,litres,Beverages
2018-08-01,Canada,v735211,2.01,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2018-09-01,Canada,v735165,17.65,Round steak,1.0,kilogram,Protein
2018-09-01,Canada,v735176,22.58,Sirloin steak,1.0,kilogram,Protein
2018-09-01,Canada,v735187,29.9,Prime rib roast,1.0,kilogram,Protein
2018-09-01,Canada,v735198,15.82,Blade roast,1.0,kilogram,Protein
2018-09-01,Canada,v735209,15.51,Stewing beef,1.0,kilogram,Protein
2018-09-01,Canada,v735220,11.95,Ground beef,1.0,kilogram,Protein
2018-09-01,Canada,v735221,12.21,Pork chops,1.0,kilogram,Protein
2018-09-01,Canada,v735223,7.25,Chicken,1.0,kilogram,Protein
2018-09-01,Canada,v735166,7.27,Bacon,500.0,grams,Protein
2018-09-01,Canada,v735167,4.29,Wieners,450.0,grams,Protein
2018-09-01,Canada,v735168,4.44,Canned salmon,213.0,grams,Protein
2018-09-01,Canada,v123342195,5.85,Homogenized milk,4.0,litres,Beverages
2018-09-01,Canada,v123342196,5.24,Partly skimmed milk,4.0,litres,Beverages
2018-09-01,Canada,v735171,4.74,Butter,454.0,grams,Dairy
2018-09-01,Canada,v735172,2.53,Processed cheese slices,250.0,grams,Dairy
2018-09-01,Canada,v735173,1.9,Evaporated milk,385.0,millilitres,Beverages
2018-09-01,Canada,v735174,3.12,Eggs,1.0,dozen,Protein
2018-09-01,Canada,v735175,2.75,Bread,675.0,grams,Grains
2018-09-01,Canada,v735177,3.32,Soda crackers,450.0,grams,Grains
2018-09-01,Canada,v735178,1.38,Macaroni,500.0,grams,Grains
2018-09-01,Canada,v735179,4.69,Flour,2.5,kilograms,Grains
2018-09-01,Canada,v735180,5.31,Corn flakes,675.0,grams,Grains
2018-09-01,Canada,v735181,4.42,Apples,1.0,kilogram,Veg_Fruits
2018-09-01,Canada,v735182,1.56,Bananas,1.0,kilogram,Veg_Fruits
2018-09-01,Canada,v735184,3.54,Oranges,1.0,kilogram,Veg_Fruits
2018-09-01,Canada,v735185,2.02,Apple juice,1.36,litres,Beverages
2018-09-01,Canada,v735186,4.02,Orange juice,1.0,litre,Beverages
2018-09-01,Canada,v735189,2.09,Carrots,1.0,kilogram,Veg_Fruits
2018-09-01,Canada,v735191,9.04,Mushrooms,1.0,kilogram,Veg_Fruits
2018-09-01,Canada,v735192,1.97,Onions,1.0,kilogram,Veg_Fruits
2018-09-01,Canada,v735193,7.91,Potatoes,4.54,kilograms,Veg_Fruits
2018-09-01,Canada,v735194,2.59,"French fried potatoes, frozen",1.0,kilogram,Frozen
2018-09-01,Canada,v735195,1.22,"Baked beans, canned",398.0,millilitres,Plant_based
2018-09-01,Canada,v735196,1.47,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2018-09-01,Canada,v735197,2.49,Tomato juice,1.36,litres,Beverages
2018-09-01,Canada,v735199,3.64,Ketchup,1.0,litre,Other_foods
2018-09-01,Canada,v735200,2.61,"Sugar, white",2.0,kilograms,Other_foods
2018-09-01,Canada,v735201,5.35,"Coffee, roasted",300.0,grams,Beverages
2018-09-01,Canada,v735202,7.31,"Coffee, instant",200.0,grams,Beverages
2018-09-01,Canada,v735203,4.36,Tea ,72.0,bags,Beverages
2018-09-01,Canada,v735204,3.53,Cooking or salad oil,1.0,litre,Oils
2018-09-01,Canada,v735205,1.09,"Soup, canned",284.0,millilitres,Other_foods
2018-09-01,Canada,v735207,3.14,Peanut butter,500.0,grams,Other_foods
2018-09-01,Canada,v735210,2.03,"Soft drinks, cola type",2.0,litres,Beverages
2018-09-01,Canada,v735211,1.94,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2018-10-01,Canada,v735165,17.7,Round steak,1.0,kilogram,Protein
2018-10-01,Canada,v735176,21.6,Sirloin steak,1.0,kilogram,Protein
2018-10-01,Canada,v735187,27.8,Prime rib roast,1.0,kilogram,Protein
2018-10-01,Canada,v735198,16.04,Blade roast,1.0,kilogram,Protein
2018-10-01,Canada,v735209,15.1,Stewing beef,1.0,kilogram,Protein
2018-10-01,Canada,v735220,11.94,Ground beef,1.0,kilogram,Protein
2018-10-01,Canada,v735221,12.31,Pork chops,1.0,kilogram,Protein
2018-10-01,Canada,v735223,7.64,Chicken,1.0,kilogram,Protein
2018-10-01,Canada,v735166,7.01,Bacon,500.0,grams,Protein
2018-10-01,Canada,v735167,4.48,Wieners,450.0,grams,Protein
2018-10-01,Canada,v735168,4.69,Canned salmon,213.0,grams,Protein
2018-10-01,Canada,v123342195,5.86,Homogenized milk,4.0,litres,Beverages
2018-10-01,Canada,v123342196,5.25,Partly skimmed milk,4.0,litres,Beverages
2018-10-01,Canada,v735171,4.77,Butter,454.0,grams,Dairy
2018-10-01,Canada,v735172,2.73,Processed cheese slices,250.0,grams,Dairy
2018-10-01,Canada,v735173,1.88,Evaporated milk,385.0,millilitres,Beverages
2018-10-01,Canada,v735174,3.07,Eggs,1.0,dozen,Protein
2018-10-01,Canada,v735175,2.75,Bread,675.0,grams,Grains
2018-10-01,Canada,v735177,3.31,Soda crackers,450.0,grams,Grains
2018-10-01,Canada,v735178,1.44,Macaroni,500.0,grams,Grains
2018-10-01,Canada,v735179,4.44,Flour,2.5,kilograms,Grains
2018-10-01,Canada,v735180,5.45,Corn flakes,675.0,grams,Grains
2018-10-01,Canada,v735181,4.09,Apples,1.0,kilogram,Veg_Fruits
2018-10-01,Canada,v735182,1.57,Bananas,1.0,kilogram,Veg_Fruits
2018-10-01,Canada,v735184,3.68,Oranges,1.0,kilogram,Veg_Fruits
2018-10-01,Canada,v735185,2.06,Apple juice,1.36,litres,Beverages
2018-10-01,Canada,v735186,4.09,Orange juice,1.0,litre,Beverages
2018-10-01,Canada,v735189,1.88,Carrots,1.0,kilogram,Veg_Fruits
2018-10-01,Canada,v735191,8.66,Mushrooms,1.0,kilogram,Veg_Fruits
2018-10-01,Canada,v735192,1.86,Onions,1.0,kilogram,Veg_Fruits
2018-10-01,Canada,v735193,7.9,Potatoes,4.54,kilograms,Veg_Fruits
2018-10-01,Canada,v735194,2.49,"French fried potatoes, frozen",1.0,kilogram,Frozen
2018-10-01,Canada,v735195,1.27,"Baked beans, canned",398.0,millilitres,Plant_based
2018-10-01,Canada,v735196,1.56,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2018-10-01,Canada,v735197,2.47,Tomato juice,1.36,litres,Beverages
2018-10-01,Canada,v735199,3.64,Ketchup,1.0,litre,Other_foods
2018-10-01,Canada,v735200,2.67,"Sugar, white",2.0,kilograms,Other_foods
2018-10-01,Canada,v735201,5.29,"Coffee, roasted",300.0,grams,Beverages
2018-10-01,Canada,v735202,7.12,"Coffee, instant",200.0,grams,Beverages
2018-10-01,Canada,v735203,4.2,Tea ,72.0,bags,Beverages
2018-10-01,Canada,v735204,3.52,Cooking or salad oil,1.0,litre,Oils
2018-10-01,Canada,v735205,1.09,"Soup, canned",284.0,millilitres,Other_foods
2018-10-01,Canada,v735207,3.11,Peanut butter,500.0,grams,Other_foods
2018-10-01,Canada,v735210,2.13,"Soft drinks, cola type",2.0,litres,Beverages
2018-10-01,Canada,v735211,1.99,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2018-11-01,Canada,v735165,17.94,Round steak,1.0,kilogram,Protein
2018-11-01,Canada,v735176,22.28,Sirloin steak,1.0,kilogram,Protein
2018-11-01,Canada,v735187,30.33,Prime rib roast,1.0,kilogram,Protein
2018-11-01,Canada,v735198,15.89,Blade roast,1.0,kilogram,Protein
2018-11-01,Canada,v735209,14.74,Stewing beef,1.0,kilogram,Protein
2018-11-01,Canada,v735220,11.96,Ground beef,1.0,kilogram,Protein
2018-11-01,Canada,v735221,12.07,Pork chops,1.0,kilogram,Protein
2018-11-01,Canada,v735223,7.58,Chicken,1.0,kilogram,Protein
2018-11-01,Canada,v735166,6.93,Bacon,500.0,grams,Protein
2018-11-01,Canada,v735167,4.46,Wieners,450.0,grams,Protein
2018-11-01,Canada,v735168,4.82,Canned salmon,213.0,grams,Protein
2018-11-01,Canada,v123342195,5.84,Homogenized milk,4.0,litres,Beverages
2018-11-01,Canada,v123342196,5.24,Partly skimmed milk,4.0,litres,Beverages
2018-11-01,Canada,v735171,4.81,Butter,454.0,grams,Dairy
2018-11-01,Canada,v735172,2.56,Processed cheese slices,250.0,grams,Dairy
2018-11-01,Canada,v735173,1.86,Evaporated milk,385.0,millilitres,Beverages
2018-11-01,Canada,v735174,3.1,Eggs,1.0,dozen,Protein
2018-11-01,Canada,v735175,2.74,Bread,675.0,grams,Grains
2018-11-01,Canada,v735177,3.34,Soda crackers,450.0,grams,Grains
2018-11-01,Canada,v735178,1.4,Macaroni,500.0,grams,Grains
2018-11-01,Canada,v735179,4.48,Flour,2.5,kilograms,Grains
2018-11-01,Canada,v735180,5.57,Corn flakes,675.0,grams,Grains
2018-11-01,Canada,v735181,4.07,Apples,1.0,kilogram,Veg_Fruits
2018-11-01,Canada,v735182,1.57,Bananas,1.0,kilogram,Veg_Fruits
2018-11-01,Canada,v735184,3.87,Oranges,1.0,kilogram,Veg_Fruits
2018-11-01,Canada,v735185,2.04,Apple juice,1.36,litres,Beverages
2018-11-01,Canada,v735186,4.2,Orange juice,1.0,litre,Beverages
2018-11-01,Canada,v735189,1.85,Carrots,1.0,kilogram,Veg_Fruits
2018-11-01,Canada,v735191,8.59,Mushrooms,1.0,kilogram,Veg_Fruits
2018-11-01,Canada,v735192,1.83,Onions,1.0,kilogram,Veg_Fruits
2018-11-01,Canada,v735193,7.82,Potatoes,4.54,kilograms,Veg_Fruits
2018-11-01,Canada,v735194,2.54,"French fried potatoes, frozen",1.0,kilogram,Frozen
2018-11-01,Canada,v735195,1.25,"Baked beans, canned",398.0,millilitres,Plant_based
2018-11-01,Canada,v735196,1.46,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2018-11-01,Canada,v735197,2.5,Tomato juice,1.36,litres,Beverages
2018-11-01,Canada,v735199,3.7,Ketchup,1.0,litre,Other_foods
2018-11-01,Canada,v735200,2.55,"Sugar, white",2.0,kilograms,Other_foods
2018-11-01,Canada,v735201,5.19,"Coffee, roasted",300.0,grams,Beverages
2018-11-01,Canada,v735202,7.07,"Coffee, instant",200.0,grams,Beverages
2018-11-01,Canada,v735203,4.18,Tea ,72.0,bags,Beverages
2018-11-01,Canada,v735204,3.48,Cooking or salad oil,1.0,litre,Oils
2018-11-01,Canada,v735205,1.14,"Soup, canned",284.0,millilitres,Other_foods
2018-11-01,Canada,v735207,3.07,Peanut butter,500.0,grams,Other_foods
2018-11-01,Canada,v735210,2.08,"Soft drinks, cola type",2.0,litres,Beverages
2018-11-01,Canada,v735211,1.95,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2018-12-01,Canada,v735165,17.85,Round steak,1.0,kilogram,Protein
2018-12-01,Canada,v735176,22.0,Sirloin steak,1.0,kilogram,Protein
2018-12-01,Canada,v735187,32.31,Prime rib roast,1.0,kilogram,Protein
2018-12-01,Canada,v735198,15.79,Blade roast,1.0,kilogram,Protein
2018-12-01,Canada,v735209,15.26,Stewing beef,1.0,kilogram,Protein
2018-12-01,Canada,v735220,11.47,Ground beef,1.0,kilogram,Protein
2018-12-01,Canada,v735221,12.04,Pork chops,1.0,kilogram,Protein
2018-12-01,Canada,v735223,7.52,Chicken,1.0,kilogram,Protein
2018-12-01,Canada,v735166,7.08,Bacon,500.0,grams,Protein
2018-12-01,Canada,v735167,4.46,Wieners,450.0,grams,Protein
2018-12-01,Canada,v735168,5.1,Canned salmon,213.0,grams,Protein
2018-12-01,Canada,v123342195,5.84,Homogenized milk,4.0,litres,Beverages
2018-12-01,Canada,v123342196,5.23,Partly skimmed milk,4.0,litres,Beverages
2018-12-01,Canada,v735171,4.77,Butter,454.0,grams,Dairy
2018-12-01,Canada,v735172,2.57,Processed cheese slices,250.0,grams,Dairy
2018-12-01,Canada,v735173,1.83,Evaporated milk,385.0,millilitres,Beverages
2018-12-01,Canada,v735174,3.1,Eggs,1.0,dozen,Protein
2018-12-01,Canada,v735175,2.8,Bread,675.0,grams,Grains
2018-12-01,Canada,v735177,3.39,Soda crackers,450.0,grams,Grains
2018-12-01,Canada,v735178,1.49,Macaroni,500.0,grams,Grains
2018-12-01,Canada,v735179,4.33,Flour,2.5,kilograms,Grains
2018-12-01,Canada,v735180,5.72,Corn flakes,675.0,grams,Grains
2018-12-01,Canada,v735181,4.46,Apples,1.0,kilogram,Veg_Fruits
2018-12-01,Canada,v735182,1.56,Bananas,1.0,kilogram,Veg_Fruits
2018-12-01,Canada,v735184,4.03,Oranges,1.0,kilogram,Veg_Fruits
2018-12-01,Canada,v735185,2.05,Apple juice,1.36,litres,Beverages
2018-12-01,Canada,v735186,4.16,Orange juice,1.0,litre,Beverages
2018-12-01,Canada,v735189,1.78,Carrots,1.0,kilogram,Veg_Fruits
2018-12-01,Canada,v735191,8.83,Mushrooms,1.0,kilogram,Veg_Fruits
2018-12-01,Canada,v735192,1.82,Onions,1.0,kilogram,Veg_Fruits
2018-12-01,Canada,v735193,8.11,Potatoes,4.54,kilograms,Veg_Fruits
2018-12-01,Canada,v735194,2.58,"French fried potatoes, frozen",1.0,kilogram,Frozen
2018-12-01,Canada,v735195,1.19,"Baked beans, canned",398.0,millilitres,Plant_based
2018-12-01,Canada,v735196,1.49,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2018-12-01,Canada,v735197,2.38,Tomato juice,1.36,litres,Beverages
2018-12-01,Canada,v735199,3.62,Ketchup,1.0,litre,Other_foods
2018-12-01,Canada,v735200,2.56,"Sugar, white",2.0,kilograms,Other_foods
2018-12-01,Canada,v735201,5.24,"Coffee, roasted",300.0,grams,Beverages
2018-12-01,Canada,v735202,7.03,"Coffee, instant",200.0,grams,Beverages
2018-12-01,Canada,v735203,4.28,Tea ,72.0,bags,Beverages
2018-12-01,Canada,v735204,3.52,Cooking or salad oil,1.0,litre,Oils
2018-12-01,Canada,v735205,1.21,"Soup, canned",284.0,millilitres,Other_foods
2018-12-01,Canada,v735207,3.09,Peanut butter,500.0,grams,Other_foods
2018-12-01,Canada,v735210,2.04,"Soft drinks, cola type",2.0,litres,Beverages
2018-12-01,Canada,v735211,2.01,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2019-01-01,Canada,v735165,17.7,Round steak,1.0,kilogram,Protein
2019-01-01,Canada,v735176,22.39,Sirloin steak,1.0,kilogram,Protein
2019-01-01,Canada,v735187,31.99,Prime rib roast,1.0,kilogram,Protein
2019-01-01,Canada,v735198,15.61,Blade roast,1.0,kilogram,Protein
2019-01-01,Canada,v735209,15.26,Stewing beef,1.0,kilogram,Protein
2019-01-01,Canada,v735220,11.55,Ground beef,1.0,kilogram,Protein
2019-01-01,Canada,v735221,12.33,Pork chops,1.0,kilogram,Protein
2019-01-01,Canada,v735223,7.52,Chicken,1.0,kilogram,Protein
2019-01-01,Canada,v735166,7.28,Bacon,500.0,grams,Protein
2019-01-01,Canada,v735167,4.43,Wieners,450.0,grams,Protein
2019-01-01,Canada,v735168,5.09,Canned salmon,213.0,grams,Protein
2019-01-01,Canada,v123342195,5.83,Homogenized milk,4.0,litres,Beverages
2019-01-01,Canada,v123342196,5.22,Partly skimmed milk,4.0,litres,Beverages
2019-01-01,Canada,v735171,4.94,Butter,454.0,grams,Dairy
2019-01-01,Canada,v735172,2.48,Processed cheese slices,250.0,grams,Dairy
2019-01-01,Canada,v735173,1.97,Evaporated milk,385.0,millilitres,Beverages
2019-01-01,Canada,v735174,3.08,Eggs,1.0,dozen,Protein
2019-01-01,Canada,v735175,2.83,Bread,675.0,grams,Grains
2019-01-01,Canada,v735177,3.31,Soda crackers,450.0,grams,Grains
2019-01-01,Canada,v735178,1.41,Macaroni,500.0,grams,Grains
2019-01-01,Canada,v735179,4.72,Flour,2.5,kilograms,Grains
2019-01-01,Canada,v735180,5.66,Corn flakes,675.0,grams,Grains
2019-01-01,Canada,v735181,4.43,Apples,1.0,kilogram,Veg_Fruits
2019-01-01,Canada,v735182,1.57,Bananas,1.0,kilogram,Veg_Fruits
2019-01-01,Canada,v735184,3.59,Oranges,1.0,kilogram,Veg_Fruits
2019-01-01,Canada,v735185,2.09,Apple juice,1.36,litres,Beverages
2019-01-01,Canada,v735186,4.3,Orange juice,1.0,litre,Beverages
2019-01-01,Canada,v735189,2.01,Carrots,1.0,kilogram,Veg_Fruits
2019-01-01,Canada,v735191,8.58,Mushrooms,1.0,kilogram,Veg_Fruits
2019-01-01,Canada,v735192,2.0,Onions,1.0,kilogram,Veg_Fruits
2019-01-01,Canada,v735193,8.43,Potatoes,4.54,kilograms,Veg_Fruits
2019-01-01,Canada,v735194,2.61,"French fried potatoes, frozen",1.0,kilogram,Frozen
2019-01-01,Canada,v735195,1.2,"Baked beans, canned",398.0,millilitres,Plant_based
2019-01-01,Canada,v735196,1.49,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2019-01-01,Canada,v735197,2.44,Tomato juice,1.36,litres,Beverages
2019-01-01,Canada,v735199,3.64,Ketchup,1.0,litre,Other_foods
2019-01-01,Canada,v735200,2.61,"Sugar, white",2.0,kilograms,Other_foods
2019-01-01,Canada,v735201,5.33,"Coffee, roasted",300.0,grams,Beverages
2019-01-01,Canada,v735202,6.91,"Coffee, instant",200.0,grams,Beverages
2019-01-01,Canada,v735203,4.36,Tea ,72.0,bags,Beverages
2019-01-01,Canada,v735204,3.49,Cooking or salad oil,1.0,litre,Oils
2019-01-01,Canada,v735205,1.19,"Soup, canned",284.0,millilitres,Other_foods
2019-01-01,Canada,v735207,3.12,Peanut butter,500.0,grams,Other_foods
2019-01-01,Canada,v735210,2.15,"Soft drinks, cola type",2.0,litres,Beverages
2019-01-01,Canada,v735211,2.08,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2019-02-01,Canada,v735165,18.06,Round steak,1.0,kilogram,Protein
2019-02-01,Canada,v735176,22.34,Sirloin steak,1.0,kilogram,Protein
2019-02-01,Canada,v735187,31.43,Prime rib roast,1.0,kilogram,Protein
2019-02-01,Canada,v735198,16.2,Blade roast,1.0,kilogram,Protein
2019-02-01,Canada,v735209,15.61,Stewing beef,1.0,kilogram,Protein
2019-02-01,Canada,v735220,11.41,Ground beef,1.0,kilogram,Protein
2019-02-01,Canada,v735221,12.05,Pork chops,1.0,kilogram,Protein
2019-02-01,Canada,v735223,7.5,Chicken,1.0,kilogram,Protein
2019-02-01,Canada,v735166,7.06,Bacon,500.0,grams,Protein
2019-02-01,Canada,v735167,4.5,Wieners,450.0,grams,Protein
2019-02-01,Canada,v735168,5.48,Canned salmon,213.0,grams,Protein
2019-02-01,Canada,v123342195,5.83,Homogenized milk,4.0,litres,Beverages
2019-02-01,Canada,v123342196,5.22,Partly skimmed milk,4.0,litres,Beverages
2019-02-01,Canada,v735171,4.98,Butter,454.0,grams,Dairy
2019-02-01,Canada,v735172,2.76,Processed cheese slices,250.0,grams,Dairy
2019-02-01,Canada,v735173,1.9,Evaporated milk,385.0,millilitres,Beverages
2019-02-01,Canada,v735174,3.16,Eggs,1.0,dozen,Protein
2019-02-01,Canada,v735175,2.84,Bread,675.0,grams,Grains
2019-02-01,Canada,v735177,3.24,Soda crackers,450.0,grams,Grains
2019-02-01,Canada,v735178,1.41,Macaroni,500.0,grams,Grains
2019-02-01,Canada,v735179,4.64,Flour,2.5,kilograms,Grains
2019-02-01,Canada,v735180,5.78,Corn flakes,675.0,grams,Grains
2019-02-01,Canada,v735181,4.58,Apples,1.0,kilogram,Veg_Fruits
2019-02-01,Canada,v735182,1.56,Bananas,1.0,kilogram,Veg_Fruits
2019-02-01,Canada,v735184,3.55,Oranges,1.0,kilogram,Veg_Fruits
2019-02-01,Canada,v735185,2.07,Apple juice,1.36,litres,Beverages
2019-02-01,Canada,v735186,4.11,Orange juice,1.0,litre,Beverages
2019-02-01,Canada,v735189,2.04,Carrots,1.0,kilogram,Veg_Fruits
2019-02-01,Canada,v735191,8.89,Mushrooms,1.0,kilogram,Veg_Fruits
2019-02-01,Canada,v735192,2.11,Onions,1.0,kilogram,Veg_Fruits
2019-02-01,Canada,v735193,8.56,Potatoes,4.54,kilograms,Veg_Fruits
2019-02-01,Canada,v735194,2.66,"French fried potatoes, frozen",1.0,kilogram,Frozen
2019-02-01,Canada,v735195,1.27,"Baked beans, canned",398.0,millilitres,Plant_based
2019-02-01,Canada,v735196,1.56,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2019-02-01,Canada,v735197,2.54,Tomato juice,1.36,litres,Beverages
2019-02-01,Canada,v735199,3.72,Ketchup,1.0,litre,Other_foods
2019-02-01,Canada,v735200,2.48,"Sugar, white",2.0,kilograms,Other_foods
2019-02-01,Canada,v735201,5.51,"Coffee, roasted",300.0,grams,Beverages
2019-02-01,Canada,v735202,7.53,"Coffee, instant",200.0,grams,Beverages
2019-02-01,Canada,v735203,4.35,Tea ,72.0,bags,Beverages
2019-02-01,Canada,v735204,3.57,Cooking or salad oil,1.0,litre,Oils
2019-02-01,Canada,v735205,1.22,"Soup, canned",284.0,millilitres,Other_foods
2019-02-01,Canada,v735207,3.13,Peanut butter,500.0,grams,Other_foods
2019-02-01,Canada,v735210,2.17,"Soft drinks, cola type",2.0,litres,Beverages
2019-02-01,Canada,v735211,2.07,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2019-03-01,Canada,v735165,17.67,Round steak,1.0,kilogram,Protein
2019-03-01,Canada,v735176,23.06,Sirloin steak,1.0,kilogram,Protein
2019-03-01,Canada,v735187,31.86,Prime rib roast,1.0,kilogram,Protein
2019-03-01,Canada,v735198,16.02,Blade roast,1.0,kilogram,Protein
2019-03-01,Canada,v735209,15.45,Stewing beef,1.0,kilogram,Protein
2019-03-01,Canada,v735220,11.29,Ground beef,1.0,kilogram,Protein
2019-03-01,Canada,v735221,11.72,Pork chops,1.0,kilogram,Protein
2019-03-01,Canada,v735223,7.29,Chicken,1.0,kilogram,Protein
2019-03-01,Canada,v735166,7.12,Bacon,500.0,grams,Protein
2019-03-01,Canada,v735167,4.33,Wieners,450.0,grams,Protein
2019-03-01,Canada,v735168,5.68,Canned salmon,213.0,grams,Protein
2019-03-01,Canada,v123342195,5.79,Homogenized milk,4.0,litres,Beverages
2019-03-01,Canada,v123342196,5.2,Partly skimmed milk,4.0,litres,Beverages
2019-03-01,Canada,v735171,4.99,Butter,454.0,grams,Dairy
2019-03-01,Canada,v735172,2.53,Processed cheese slices,250.0,grams,Dairy
2019-03-01,Canada,v735173,1.89,Evaporated milk,385.0,millilitres,Beverages
2019-03-01,Canada,v735174,3.11,Eggs,1.0,dozen,Protein
2019-03-01,Canada,v735175,2.74,Bread,675.0,grams,Grains
2019-03-01,Canada,v735177,3.27,Soda crackers,450.0,grams,Grains
2019-03-01,Canada,v735178,1.45,Macaroni,500.0,grams,Grains
2019-03-01,Canada,v735179,4.54,Flour,2.5,kilograms,Grains
2019-03-01,Canada,v735180,5.72,Corn flakes,675.0,grams,Grains
2019-03-01,Canada,v735181,4.71,Apples,1.0,kilogram,Veg_Fruits
2019-03-01,Canada,v735182,1.56,Bananas,1.0,kilogram,Veg_Fruits
2019-03-01,Canada,v735184,3.7,Oranges,1.0,kilogram,Veg_Fruits
2019-03-01,Canada,v735185,2.06,Apple juice,1.36,litres,Beverages
2019-03-01,Canada,v735186,4.13,Orange juice,1.0,litre,Beverages
2019-03-01,Canada,v735189,2.15,Carrots,1.0,kilogram,Veg_Fruits
2019-03-01,Canada,v735191,8.66,Mushrooms,1.0,kilogram,Veg_Fruits
2019-03-01,Canada,v735192,2.19,Onions,1.0,kilogram,Veg_Fruits
2019-03-01,Canada,v735193,8.79,Potatoes,4.54,kilograms,Veg_Fruits
2019-03-01,Canada,v735194,2.61,"French fried potatoes, frozen",1.0,kilogram,Frozen
2019-03-01,Canada,v735195,1.23,"Baked beans, canned",398.0,millilitres,Plant_based
2019-03-01,Canada,v735196,1.52,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2019-03-01,Canada,v735197,2.5,Tomato juice,1.36,litres,Beverages
2019-03-01,Canada,v735199,3.66,Ketchup,1.0,litre,Other_foods
2019-03-01,Canada,v735200,2.59,"Sugar, white",2.0,kilograms,Other_foods
