,date,location,product,vectorid,price
13367,2014-06-01,Canada,"Stewing beef, 1 kilogram",v735209,14.4
13368,2014-06-01,Canada,"Ground beef, 1 kilogram",v735220,11.0
13369,2014-06-01,Canada,"Pork chops, 1 kilogram",v735221,12.88
13370,2014-06-01,Canada,"Chicken, 1 kilogram",v735223,7.09
13371,2014-06-01,Canada,"Bacon, 500 grams",v735166,6.58
13372,2014-06-01,Canada,"Wieners, 450 grams",v735167,4.01
13373,2014-06-01,Canada,"Canned salmon, 213 grams",v735168,4.62
13374,2014-06-01,Canada,"Homogenized milk, 1 litre",v735169,2.47
13375,2014-06-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.31
13376,2014-06-01,Canada,"Butter, 454 grams",v735171,4.51
13377,2014-06-01,Canada,"Processed cheese slices, 250 grams",v735172,2.81
13378,2014-06-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.87
13379,2014-06-01,Canada,"Eggs, 1 dozen",v735174,3.27
13380,2014-06-01,Canada,"Bread, 675 grams",v735175,2.84
13381,2014-06-01,Canada,"Soda crackers, 450 grams",v735177,2.7
13382,2014-06-01,Canada,"Macaroni, 500 grams",v735178,1.42
13383,2014-06-01,Canada,"Flour, 2.5 kilograms",v735179,4.95
13384,2014-06-01,Canada,"Corn flakes, 675 grams",v735180,5.1
13385,2014-06-01,Canada,"Apples, 1 kilogram",v735181,3.97
13386,2014-06-01,Canada,"Bananas, 1 kilogram",v735182,1.67
13387,2014-06-01,Canada,"Grapefruits, 1 kilogram",v735183,2.9
13388,2014-06-01,Canada,"Oranges, 1 kilogram",v735184,3.54
13389,2014-06-01,Canada,"Apple juice, 1.36 litres",v735185,2.07
13390,2014-06-01,Canada,"Orange juice, 1 litre",v735186,3.97
13391,2014-06-01,Canada,"Carrots, 1 kilogram",v735189,2.02
13392,2014-06-01,Canada,"Celery, 1 kilogram",v735190,2.37
13393,2014-06-01,Canada,"Mushrooms, 1 kilogram",v735191,8.15
13394,2014-06-01,Canada,"Onions, 1 kilogram",v735192,2.21
13395,2014-06-01,Canada,"Potatoes, 4.54 kilograms",v735193,5.74
13396,2014-06-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.5
13397,2014-06-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.27
13398,2014-06-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.54
13399,2014-06-01,Canada,"Tomato juice, 1.36 litres",v735197,2.49
13400,2014-06-01,Canada,"Ketchup, 1 litre",v735199,3.19
13401,2014-06-01,Canada,"Sugar, white, 2 kilograms",v735200,2.76
13402,2014-06-01,Canada,"Coffee, roasted, 300 grams",v735201,5.56
13403,2014-06-01,Canada,"Coffee, instant, 200 grams",v735202,6.26
13404,2014-06-01,Canada,Tea (72 bags),v735203,4.4
13405,2014-06-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.07
13406,2014-06-01,Canada,"Soup, canned, 284 millilitres",v735205,1.03
13408,2014-06-01,Canada,"Peanut butter, 500 grams",v735207,3.48
13409,2014-06-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.57
13410,2014-06-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.99
13411,2014-06-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.92
13420,2014-07-01,Canada,"Round steak, 1 kilogram",v735165,16.36
13421,2014-07-01,Canada,"Sirloin steak, 1 kilogram",v735176,20.46
13422,2014-07-01,Canada,"Prime rib roast, 1 kilogram",v735187,27.08
13423,2014-07-01,Canada,"Blade roast, 1 kilogram",v735198,14.5
13424,2014-07-01,Canada,"Stewing beef, 1 kilogram",v735209,14.65
13425,2014-07-01,Canada,"Ground beef, 1 kilogram",v735220,10.91
13426,2014-07-01,Canada,"Pork chops, 1 kilogram",v735221,12.76
13427,2014-07-01,Canada,"Chicken, 1 kilogram",v735223,7.39
13428,2014-07-01,Canada,"Bacon, 500 grams",v735166,6.59
13429,2014-07-01,Canada,"Wieners, 450 grams",v735167,4.0
13430,2014-07-01,Canada,"Canned salmon, 213 grams",v735168,4.63
13431,2014-07-01,Canada,"Homogenized milk, 1 litre",v735169,2.47
13432,2014-07-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.33
13433,2014-07-01,Canada,"Butter, 454 grams",v735171,4.48
13434,2014-07-01,Canada,"Processed cheese slices, 250 grams",v735172,2.77
13435,2014-07-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.88
13436,2014-07-01,Canada,"Eggs, 1 dozen",v735174,3.29
13437,2014-07-01,Canada,"Bread, 675 grams",v735175,2.84
13438,2014-07-01,Canada,"Soda crackers, 450 grams",v735177,2.69
13439,2014-07-01,Canada,"Macaroni, 500 grams",v735178,1.4
13440,2014-07-01,Canada,"Flour, 2.5 kilograms",v735179,5.06
13441,2014-07-01,Canada,"Corn flakes, 675 grams",v735180,5.0
13442,2014-07-01,Canada,"Apples, 1 kilogram",v735181,4.0
13443,2014-07-01,Canada,"Bananas, 1 kilogram",v735182,1.67
13444,2014-07-01,Canada,"Grapefruits, 1 kilogram",v735183,3.04
13445,2014-07-01,Canada,"Oranges, 1 kilogram",v735184,3.29
13446,2014-07-01,Canada,"Apple juice, 1.36 litres",v735185,2.05
13447,2014-07-01,Canada,"Orange juice, 1 litre",v735186,3.98
13448,2014-07-01,Canada,"Carrots, 1 kilogram",v735189,2.01
13449,2014-07-01,Canada,"Celery, 1 kilogram",v735190,2.38
13450,2014-07-01,Canada,"Mushrooms, 1 kilogram",v735191,8.18
13451,2014-07-01,Canada,"Onions, 1 kilogram",v735192,2.19
13452,2014-07-01,Canada,"Potatoes, 4.54 kilograms",v735193,6.06
13453,2014-07-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.51
13454,2014-07-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.3
13455,2014-07-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.54
13456,2014-07-01,Canada,"Tomato juice, 1.36 litres",v735197,2.52
13457,2014-07-01,Canada,"Ketchup, 1 litre",v735199,3.2
13458,2014-07-01,Canada,"Sugar, white, 2 kilograms",v735200,2.84
13459,2014-07-01,Canada,"Coffee, roasted, 300 grams",v735201,5.53
13460,2014-07-01,Canada,"Coffee, instant, 200 grams",v735202,6.31
13461,2014-07-01,Canada,Tea (72 bags),v735203,4.45
13462,2014-07-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.13
13463,2014-07-01,Canada,"Soup, canned, 284 millilitres",v735205,1.04
13465,2014-07-01,Canada,"Peanut butter, 500 grams",v735207,3.47
13466,2014-07-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.57
13467,2014-07-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.93
13468,2014-07-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.86
13477,2014-08-01,Canada,"Round steak, 1 kilogram",v735165,16.46
13478,2014-08-01,Canada,"Sirloin steak, 1 kilogram",v735176,20.67
13479,2014-08-01,Canada,"Prime rib roast, 1 kilogram",v735187,27.71
13480,2014-08-01,Canada,"Blade roast, 1 kilogram",v735198,14.32
13481,2014-08-01,Canada,"Stewing beef, 1 kilogram",v735209,14.63
13482,2014-08-01,Canada,"Ground beef, 1 kilogram",v735220,10.86
13483,2014-08-01,Canada,"Pork chops, 1 kilogram",v735221,12.53
13484,2014-08-01,Canada,"Chicken, 1 kilogram",v735223,7.25
13485,2014-08-01,Canada,"Bacon, 500 grams",v735166,6.79
13486,2014-08-01,Canada,"Wieners, 450 grams",v735167,4.05
13487,2014-08-01,Canada,"Canned salmon, 213 grams",v735168,4.67
13488,2014-08-01,Canada,"Homogenized milk, 1 litre",v735169,2.48
13489,2014-08-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.33
13490,2014-08-01,Canada,"Butter, 454 grams",v735171,4.52
13491,2014-08-01,Canada,"Processed cheese slices, 250 grams",v735172,2.88
13492,2014-08-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.87
13493,2014-08-01,Canada,"Eggs, 1 dozen",v735174,3.21
13494,2014-08-01,Canada,"Bread, 675 grams",v735175,2.89
13495,2014-08-01,Canada,"Soda crackers, 450 grams",v735177,2.75
13496,2014-08-01,Canada,"Macaroni, 500 grams",v735178,1.42
13497,2014-08-01,Canada,"Flour, 2.5 kilograms",v735179,5.01
13498,2014-08-01,Canada,"Corn flakes, 675 grams",v735180,4.99
13499,2014-08-01,Canada,"Apples, 1 kilogram",v735181,4.01
13500,2014-08-01,Canada,"Bananas, 1 kilogram",v735182,1.67
13501,2014-08-01,Canada,"Grapefruits, 1 kilogram",v735183,3.02
13502,2014-08-01,Canada,"Oranges, 1 kilogram",v735184,3.25
13503,2014-08-01,Canada,"Apple juice, 1.36 litres",v735185,2.11
13504,2014-08-01,Canada,"Orange juice, 1 litre",v735186,4.01
13505,2014-08-01,Canada,"Carrots, 1 kilogram",v735189,1.93
13506,2014-08-01,Canada,"Celery, 1 kilogram",v735190,2.07
13507,2014-08-01,Canada,"Mushrooms, 1 kilogram",v735191,8.17
13508,2014-08-01,Canada,"Onions, 1 kilogram",v735192,2.17
13509,2014-08-01,Canada,"Potatoes, 4.54 kilograms",v735193,6.29
13510,2014-08-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.58
13511,2014-08-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.34
13512,2014-08-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.58
13513,2014-08-01,Canada,"Tomato juice, 1.36 litres",v735197,2.51
13514,2014-08-01,Canada,"Ketchup, 1 litre",v735199,3.38
13515,2014-08-01,Canada,"Sugar, white, 2 kilograms",v735200,2.84
13516,2014-08-01,Canada,"Coffee, roasted, 300 grams",v735201,5.64
13517,2014-08-01,Canada,"Coffee, instant, 200 grams",v735202,6.41
13518,2014-08-01,Canada,Tea (72 bags),v735203,4.39
13519,2014-08-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.15
13520,2014-08-01,Canada,"Soup, canned, 284 millilitres",v735205,1.02
13522,2014-08-01,Canada,"Peanut butter, 500 grams",v735207,3.5
13523,2014-08-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.59
13524,2014-08-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.92
13525,2014-08-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.87
13534,2014-09-01,Canada,"Round steak, 1 kilogram",v735165,17.57
13535,2014-09-01,Canada,"Sirloin steak, 1 kilogram",v735176,21.43
13536,2014-09-01,Canada,"Prime rib roast, 1 kilogram",v735187,28.27
13537,2014-09-01,Canada,"Blade roast, 1 kilogram",v735198,14.82
13538,2014-09-01,Canada,"Stewing beef, 1 kilogram",v735209,14.88
13539,2014-09-01,Canada,"Ground beef, 1 kilogram",v735220,11.4
13540,2014-09-01,Canada,"Pork chops, 1 kilogram",v735221,12.8
13541,2014-09-01,Canada,"Chicken, 1 kilogram",v735223,7.5
13542,2014-09-01,Canada,"Bacon, 500 grams",v735166,6.8
13543,2014-09-01,Canada,"Wieners, 450 grams",v735167,4.05
13544,2014-09-01,Canada,"Canned salmon, 213 grams",v735168,4.72
13545,2014-09-01,Canada,"Homogenized milk, 1 litre",v735169,2.48
13546,2014-09-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.34
13547,2014-09-01,Canada,"Butter, 454 grams",v735171,4.56
13548,2014-09-01,Canada,"Processed cheese slices, 250 grams",v735172,2.83
13549,2014-09-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.88
13550,2014-09-01,Canada,"Eggs, 1 dozen",v735174,3.24
13551,2014-09-01,Canada,"Bread, 675 grams",v735175,2.76
13552,2014-09-01,Canada,"Soda crackers, 450 grams",v735177,2.7
13553,2014-09-01,Canada,"Macaroni, 500 grams",v735178,1.38
13554,2014-09-01,Canada,"Flour, 2.5 kilograms",v735179,5.08
13555,2014-09-01,Canada,"Corn flakes, 675 grams",v735180,4.91
13556,2014-09-01,Canada,"Apples, 1 kilogram",v735181,4.02
13557,2014-09-01,Canada,"Bananas, 1 kilogram",v735182,1.66
13558,2014-09-01,Canada,"Grapefruits, 1 kilogram",v735183,2.96
13559,2014-09-01,Canada,"Oranges, 1 kilogram",v735184,3.08
13560,2014-09-01,Canada,"Apple juice, 1.36 litres",v735185,2.06
13561,2014-09-01,Canada,"Orange juice, 1 litre",v735186,3.96
13562,2014-09-01,Canada,"Carrots, 1 kilogram",v735189,1.8
13563,2014-09-01,Canada,"Celery, 1 kilogram",v735190,1.91
13564,2014-09-01,Canada,"Mushrooms, 1 kilogram",v735191,8.38
13565,2014-09-01,Canada,"Onions, 1 kilogram",v735192,1.96
13566,2014-09-01,Canada,"Potatoes, 4.54 kilograms",v735193,5.77
13567,2014-09-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.6
13568,2014-09-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.3
13569,2014-09-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.61
13570,2014-09-01,Canada,"Tomato juice, 1.36 litres",v735197,2.47
13571,2014-09-01,Canada,"Ketchup, 1 litre",v735199,3.45
13572,2014-09-01,Canada,"Sugar, white, 2 kilograms",v735200,2.91
13573,2014-09-01,Canada,"Coffee, roasted, 300 grams",v735201,5.97
13574,2014-09-01,Canada,"Coffee, instant, 200 grams",v735202,6.38
13575,2014-09-01,Canada,Tea (72 bags),v735203,4.36
13576,2014-09-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.12
13577,2014-09-01,Canada,"Soup, canned, 284 millilitres",v735205,0.96
13579,2014-09-01,Canada,"Peanut butter, 500 grams",v735207,3.5
13580,2014-09-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.61
13581,2014-09-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.98
13582,2014-09-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.92
13591,2014-10-01,Canada,"Round steak, 1 kilogram",v735165,17.51
13592,2014-10-01,Canada,"Sirloin steak, 1 kilogram",v735176,21.4
13593,2014-10-01,Canada,"Prime rib roast, 1 kilogram",v735187,27.18
13594,2014-10-01,Canada,"Blade roast, 1 kilogram",v735198,14.92
13595,2014-10-01,Canada,"Stewing beef, 1 kilogram",v735209,15.33
13596,2014-10-01,Canada,"Ground beef, 1 kilogram",v735220,11.74
13597,2014-10-01,Canada,"Pork chops, 1 kilogram",v735221,13.05
13598,2014-10-01,Canada,"Chicken, 1 kilogram",v735223,7.49
13599,2014-10-01,Canada,"Bacon, 500 grams",v735166,6.85
13600,2014-10-01,Canada,"Wieners, 450 grams",v735167,4.17
13601,2014-10-01,Canada,"Canned salmon, 213 grams",v735168,4.73
13602,2014-10-01,Canada,"Homogenized milk, 1 litre",v735169,2.49
13603,2014-10-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.33
13604,2014-10-01,Canada,"Butter, 454 grams",v735171,4.56
13605,2014-10-01,Canada,"Processed cheese slices, 250 grams",v735172,2.88
13606,2014-10-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.78
13607,2014-10-01,Canada,"Eggs, 1 dozen",v735174,3.22
13608,2014-10-01,Canada,"Bread, 675 grams",v735175,2.81
13609,2014-10-01,Canada,"Soda crackers, 450 grams",v735177,2.65
13610,2014-10-01,Canada,"Macaroni, 500 grams",v735178,1.39
13611,2014-10-01,Canada,"Flour, 2.5 kilograms",v735179,4.73
13612,2014-10-01,Canada,"Corn flakes, 675 grams",v735180,4.89
13613,2014-10-01,Canada,"Apples, 1 kilogram",v735181,3.9
13614,2014-10-01,Canada,"Bananas, 1 kilogram",v735182,1.67
13615,2014-10-01,Canada,"Grapefruits, 1 kilogram",v735183,3.06
13616,2014-10-01,Canada,"Oranges, 1 kilogram",v735184,3.11
13617,2014-10-01,Canada,"Apple juice, 1.36 litres",v735185,2.05
13618,2014-10-01,Canada,"Orange juice, 1 litre",v735186,4.0
13619,2014-10-01,Canada,"Carrots, 1 kilogram",v735189,1.66
13620,2014-10-01,Canada,"Celery, 1 kilogram",v735190,1.83
13621,2014-10-01,Canada,"Mushrooms, 1 kilogram",v735191,8.19
13622,2014-10-01,Canada,"Onions, 1 kilogram",v735192,1.79
13623,2014-10-01,Canada,"Potatoes, 4.54 kilograms",v735193,5.46
13624,2014-10-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.68
13625,2014-10-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.36
13626,2014-10-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.58
13627,2014-10-01,Canada,"Tomato juice, 1.36 litres",v735197,2.31
13628,2014-10-01,Canada,"Ketchup, 1 litre",v735199,3.4
13629,2014-10-01,Canada,"Sugar, white, 2 kilograms",v735200,2.8
13630,2014-10-01,Canada,"Coffee, roasted, 300 grams",v735201,6.24
13631,2014-10-01,Canada,"Coffee, instant, 200 grams",v735202,6.45
13632,2014-10-01,Canada,Tea (72 bags),v735203,4.9
13633,2014-10-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.13
13634,2014-10-01,Canada,"Soup, canned, 284 millilitres",v735205,1.01
13636,2014-10-01,Canada,"Peanut butter, 500 grams",v735207,3.46
13637,2014-10-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.62
13638,2014-10-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.92
13639,2014-10-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.86
13648,2014-11-01,Canada,"Round steak, 1 kilogram",v735165,17.71
13649,2014-11-01,Canada,"Sirloin steak, 1 kilogram",v735176,21.29
13650,2014-11-01,Canada,"Prime rib roast, 1 kilogram",v735187,28.45
13651,2014-11-01,Canada,"Blade roast, 1 kilogram",v735198,15.21
13652,2014-11-01,Canada,"Stewing beef, 1 kilogram",v735209,14.86
13653,2014-11-01,Canada,"Ground beef, 1 kilogram",v735220,11.98
13654,2014-11-01,Canada,"Pork chops, 1 kilogram",v735221,12.87
13655,2014-11-01,Canada,"Chicken, 1 kilogram",v735223,7.3
13656,2014-11-01,Canada,"Bacon, 500 grams",v735166,6.91
13657,2014-11-01,Canada,"Wieners, 450 grams",v735167,4.26
13658,2014-11-01,Canada,"Canned salmon, 213 grams",v735168,4.6
13659,2014-11-01,Canada,"Homogenized milk, 1 litre",v735169,2.48
13660,2014-11-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.34
13661,2014-11-01,Canada,"Butter, 454 grams",v735171,4.57
13662,2014-11-01,Canada,"Processed cheese slices, 250 grams",v735172,2.98
13663,2014-11-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.8
13664,2014-11-01,Canada,"Eggs, 1 dozen",v735174,3.22
13665,2014-11-01,Canada,"Bread, 675 grams",v735175,2.86
13666,2014-11-01,Canada,"Soda crackers, 450 grams",v735177,2.62
13667,2014-11-01,Canada,"Macaroni, 500 grams",v735178,1.44
13668,2014-11-01,Canada,"Flour, 2.5 kilograms",v735179,4.75
13669,2014-11-01,Canada,"Corn flakes, 675 grams",v735180,5.07
13670,2014-11-01,Canada,"Apples, 1 kilogram",v735181,3.74
13671,2014-11-01,Canada,"Bananas, 1 kilogram",v735182,1.66
13672,2014-11-01,Canada,"Grapefruits, 1 kilogram",v735183,2.95
13673,2014-11-01,Canada,"Oranges, 1 kilogram",v735184,3.15
13674,2014-11-01,Canada,"Apple juice, 1.36 litres",v735185,2.02
13675,2014-11-01,Canada,"Orange juice, 1 litre",v735186,4.06
13676,2014-11-01,Canada,"Carrots, 1 kilogram",v735189,1.54
13677,2014-11-01,Canada,"Celery, 1 kilogram",v735190,2.22
13678,2014-11-01,Canada,"Mushrooms, 1 kilogram",v735191,8.35
13679,2014-11-01,Canada,"Onions, 1 kilogram",v735192,1.69
13680,2014-11-01,Canada,"Potatoes, 4.54 kilograms",v735193,5.3
13681,2014-11-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.66
13682,2014-11-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.31
13683,2014-11-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.6
13684,2014-11-01,Canada,"Tomato juice, 1.36 litres",v735197,2.49
13685,2014-11-01,Canada,"Ketchup, 1 litre",v735199,3.49
13686,2014-11-01,Canada,"Sugar, white, 2 kilograms",v735200,2.86
13687,2014-11-01,Canada,"Coffee, roasted, 300 grams",v735201,6.23
13688,2014-11-01,Canada,"Coffee, instant, 200 grams",v735202,6.33
13689,2014-11-01,Canada,Tea (72 bags),v735203,4.37
13690,2014-11-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.13
13691,2014-11-01,Canada,"Soup, canned, 284 millilitres",v735205,1.02
13693,2014-11-01,Canada,"Peanut butter, 500 grams",v735207,3.48
13694,2014-11-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.62
13695,2014-11-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.9
13696,2014-11-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.83
13705,2014-12-01,Canada,"Round steak, 1 kilogram",v735165,18.08
13706,2014-12-01,Canada,"Sirloin steak, 1 kilogram",v735176,21.14
13707,2014-12-01,Canada,"Prime rib roast, 1 kilogram",v735187,28.49
13708,2014-12-01,Canada,"Blade roast, 1 kilogram",v735198,15.22
13709,2014-12-01,Canada,"Stewing beef, 1 kilogram",v735209,15.66
13710,2014-12-01,Canada,"Ground beef, 1 kilogram",v735220,12.07
13711,2014-12-01,Canada,"Pork chops, 1 kilogram",v735221,13.02
13712,2014-12-01,Canada,"Chicken, 1 kilogram",v735223,7.43
13713,2014-12-01,Canada,"Bacon, 500 grams",v735166,6.68
13714,2014-12-01,Canada,"Wieners, 450 grams",v735167,4.34
13715,2014-12-01,Canada,"Canned salmon, 213 grams",v735168,4.72
13716,2014-12-01,Canada,"Homogenized milk, 1 litre",v735169,2.48
13717,2014-12-01,Canada,"Partly skimmed milk, 1 litre",v735170,2.33
13718,2014-12-01,Canada,"Butter, 454 grams",v735171,4.52
13719,2014-12-01,Canada,"Processed cheese slices, 250 grams",v735172,2.95
13720,2014-12-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.77
13721,2014-12-01,Canada,"Eggs, 1 dozen",v735174,3.2
13722,2014-12-01,Canada,"Bread, 675 grams",v735175,2.84
13723,2014-12-01,Canada,"Soda crackers, 450 grams",v735177,2.7
13724,2014-12-01,Canada,"Macaroni, 500 grams",v735178,1.44
13725,2014-12-01,Canada,"Flour, 2.5 kilograms",v735179,4.84
13726,2014-12-01,Canada,"Corn flakes, 675 grams",v735180,4.97
13727,2014-12-01,Canada,"Apples, 1 kilogram",v735181,3.77
13728,2014-12-01,Canada,"Bananas, 1 kilogram",v735182,1.66
13729,2014-12-01,Canada,"Grapefruits, 1 kilogram",v735183,2.8
13730,2014-12-01,Canada,"Oranges, 1 kilogram",v735184,3.35
13731,2014-12-01,Canada,"Apple juice, 1.36 litres",v735185,2.07
13732,2014-12-01,Canada,"Orange juice, 1 litre",v735186,4.02
13733,2014-12-01,Canada,"Carrots, 1 kilogram",v735189,1.59
13734,2014-12-01,Canada,"Celery, 1 kilogram",v735190,2.59
13735,2014-12-01,Canada,"Mushrooms, 1 kilogram",v735191,8.22
13736,2014-12-01,Canada,"Onions, 1 kilogram",v735192,1.63
13737,2014-12-01,Canada,"Potatoes, 4.54 kilograms",v735193,5.12
13738,2014-12-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.65
13739,2014-12-01,Canada,"Baked beans, canned, 398 millilitres",v735195,1.32
13740,2014-12-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.69
13741,2014-12-01,Canada,"Tomato juice, 1.36 litres",v735197,2.33
13742,2014-12-01,Canada,"Ketchup, 1 litre",v735199,3.49
13743,2014-12-01,Canada,"Sugar, white, 2 kilograms",v735200,2.75
13744,2014-12-01,Canada,"Coffee, roasted, 300 grams",v735201,6.34
13745,2014-12-01,Canada,"Coffee, instant, 200 grams",v735202,6.38
13746,2014-12-01,Canada,Tea (72 bags),v735203,4.4
13747,2014-12-01,Canada,"Cooking or salad oil, 1 litre",v735204,4.13
13748,2014-12-01,Canada,"Soup, canned, 284 millilitres",v735205,1.02
13750,2014-12-01,Canada,"Peanut butter, 500 grams",v735207,3.46
